åÍãÂ,èoåªâÒêî,à»â∫ó™
human,1,
comp,1,
board,4,depth,3,len,2,empty,2,cells,2,move,1,minimax,1,c,1,o,1,m,1,p,1,
score,7,evaluate,1,state,2,minimax,1,depth,1,player,1,best,2,
win,1,state,1,
state,3,win,1,score,2,evaluate,1,minimax,1,depth,1,player,1,
cells,3,depth,2,len,2,empty,2,board,2,
player,3,score,1,minimax,1,state,1,depth,1,
best,4,infinity,2,score,2,
infinity,2,best,2,
evaluate,1,score,1,state,1,
x,4,y,3,cell,1,choice,1,move,1,
y,4,x,3,cell,1,choice,1,move,1,
cell,2,x,1,y,1,symbol,1,chars,1,
minimax,2,score,1,state,1,depth,2,player,1,move,1,board,1,c,1,o,1,m,1,p,1,
depth,4,score,1,minimax,2,state,1,player,1,len,2,empty,2,cells,2,board,3,move,1,c,1,o,1,m,1,p,1,
os,1,name,1,platform,1,
name,1,os,1,platform,1,
platform,1,os,1,name,1,
chars,2,h,1,choice,1,c,1,symbol,1,cell,1,
h,4,chars,1,choice,3,c,1,can,1,move,1,set,1,u,1,m,1,a,1,n,1,coord,1,input,1,
choice,8,chars,1,h,3,c,4,x,1,y,1,input,1,
c,5,chars,1,h,1,choice,4,move,1,minimax,1,board,1,depth,1,o,1,m,1,p,1,
str,1,line,1,
line,1,str,1,
symbol,1,chars,1,cell,1,
len,2,depth,2,empty,2,cells,2,board,2,
empty,2,depth,2,len,2,cells,2,board,2,
move,6,minimax,1,board,1,depth,1,c,1,o,1,m,2,p,1,x,1,y,1,input,1,coord,2,moves,1,can,1,set,1,h,1,u,1,a,1,n,1,
o,1,move,1,minimax,1,board,1,depth,1,c,1,m,1,p,1,
m,2,move,2,minimax,1,board,1,depth,1,c,1,o,1,p,1,can,1,set,1,h,1,u,1,a,1,n,1,coord,1,
p,1,move,1,minimax,1,board,1,depth,1,c,1,o,1,m,1,
moves,2,coord,1,move,1,
input,3,move,1,h,1,choice,1,first,1,
coord,2,moves,1,move,2,can,1,set,1,h,1,u,1,m,1,a,1,n,1,
can,1,move,1,set,1,h,1,u,1,m,1,a,1,n,1,coord,1,
set,1,can,1,move,1,h,1,u,1,m,1,a,1,n,1,coord,1,
u,1,can,1,move,1,set,1,h,1,m,1,a,1,n,1,coord,1,
a,1,can,1,move,1,set,1,h,1,u,1,m,1,n,1,coord,1,
n,1,can,1,move,1,set,1,h,1,u,1,m,1,a,1,coord,1,
first,3,input,1,
