node,1017,5.074343877856501
tag,857,4.276020357249776
name,656,3.273126434487576
self,626,3.123440774373815
x,610,3.0436084223131425
y,515,2.569603831952899
value,512,2.554635265941523
input,510,2.5446562219339386
image,472,2.3550543857898414
w,462,2.305159165751921
img,395,1.9708611914978544
h,357,1.7812593553537572
out,356,1.7762698333499651
id,324,1.61660512922862
dict,307,1.5317832551641553
c,267,1.3322023750124738
output,262,1.3072547649935136
connection,256,1.2773176329707614
frame,209,1.0428100987925355
i,201,1.0028939227621994
iou,200,0.9979044007584074
info,187,0.9330406147091108
setting,184,0.9180720486977348
model,183,0.9130825266939429
window,166,0.8282606526294781
small,165,0.823271130625686
k,148,0.7384492565612214
src,145,0.7234806905498453
pos,134,0.668595948508133
path,131,0.6536273824967568
class,130,0.6486378604929648
t,127,0.6336692944815887
max,127,0.6336692944815887
d,123,0.6137112064664205
score,123,0.6137112064664205
time,120,0.5987426404550444
result,112,0.5588264644247081
size,111,0.5538369424209161
gray,111,0.5538369424209161
b,105,0.5238998103981638
list,102,0.5089312443867877
l,99,0.4939626783754116
r,98,0.4889731563716196
dy,97,0.4839836343678275
dx,97,0.4839836343678275
a,94,0.4690150683564514
min,94,0.4690150683564514
th,93,0.4640255463526594
area,90,0.4490569803412833
v,88,0.4390779363336992
opencv,87,0.4340884143299072
scores,85,0.4241093703223231
use,83,0.414130326314739
bboxes,82,0.409140804310947
black,80,0.3991617603033629
label,80,0.3991617603033629
texture,78,0.3891827162957789
color,74,0.3692246282806107
elapsed,71,0.3542560622692346
n,69,0.3442770182616505
num,68,0.3392874962578585
g,67,0.3342979742540665
width,66,0.3293084522502744
ind,61,0.3043608422313142
map,61,0.3043608422313142
counter,60,0.2993713202275222
pref,60,0.2993713202275222
debug,60,0.2993713202275222
height,60,0.2993713202275222
m,58,0.2893922762199381
ids,57,0.2844027542161461
j,57,0.2844027542161461
results,55,0.274423710208562
tmp,52,0.2594551441971859
inds,50,0.2494761001896018
providers,49,0.2444865781858098
val,49,0.2444865781858098
flag,48,0.2394970561820177
base,48,0.2394970561820177
f,48,0.2394970561820177
type,46,0.2295180121744336
ix,46,0.2295180121744336
text,46,0.2295180121744336
iy,45,0.2245284901706416
ver,45,0.2245284901706416
crop,44,0.2195389681668496
provider,43,0.2145494461630575
mask,43,0.2145494461630575
parent,43,0.2145494461630575
bbox,42,0.2095599241592655
callback,42,0.2095599241592655
sigma,42,0.2095599241592655
track,41,0.2045704021554735
ret,41,0.2045704021554735
new,41,0.2045704021554735
grad,40,0.1995808801516814
data,38,0.1896018361440974
landmark,38,0.1896018361440974
target,37,0.1846123141403053
u,37,0.1846123141403053
index,37,0.1846123141403053
start,35,0.1746332701327212
pred,35,0.1746332701327212
source,34,0.1696437481289292
mean,34,0.1696437481289292
cap,34,0.1696437481289292
z,34,0.1696437481289292
detections,34,0.1696437481289292
p,33,0.1646542261251372
destination,33,0.1646542261251372
array,33,0.1646542261251372
gra,32,0.1596647041213451
pad,32,0.1596647041213451
od,32,0.1596647041213451
detection,32,0.1596647041213451
det,32,0.1596647041213451
ratio,31,0.1546751821175531
segmentation,31,0.1546751821175531
indices,30,0.1496856601137611
select,29,0.144696138109969
count,27,0.134717094102385
theta,26,0.1297275720985929
gt,26,0.1297275720985929
region,26,0.1297275720985929
cls,25,0.1247380500948009
boxes,25,0.1247380500948009
points,24,0.1197485280910088
s,23,0.1147590060872168
judge,23,0.1147590060872168
file,22,0.1097694840834248
nms,22,0.1097694840834248
depth,22,0.1097694840834248
key,22,0.1097694840834248
matrix,21,0.1047799620796327
nn,21,0.1047799620796327
gau,21,0.1047799620796327
old,21,0.1047799620796327
capture,21,0.1047799620796327
classes,21,0.1047799620796327
obj,20,0.0997904400758407
threshold,20,0.0997904400758407
compare,20,0.0997904400758407
return,20,0.0997904400758407
hog,19,0.0948009180720487
box,19,0.0948009180720487
cv,19,0.0948009180720487
detects,19,0.0948009180720487
dist,19,0.0948009180720487
kernel,19,0.0948009180720487
hist,18,0.0898113960682566
temp,18,0.0898113960682566
db,17,0.0848218740644646
draw,17,0.0848218740644646
dets,17,0.0848218740644646
slot,17,0.0848218740644646
mag,17,0.0848218740644646
edge,17,0.0848218740644646
channel,17,0.0848218740644646
cost,16,0.0798323520606725
thickness,16,0.0798323520606725
names,16,0.0798323520606725
hh,16,0.0798323520606725
eps,16,0.0798323520606725
gx,16,0.0798323520606725
gy,16,0.0798323520606725
pnt,15,0.0748428300568805
hw,15,0.0748428300568805
prob,15,0.0748428300568805
keep,15,0.0748428300568805
unselected,15,0.0748428300568805
feature,15,0.0748428300568805
top,15,0.0748428300568805
covariance,14,0.0698533080530885
train,14,0.0698533080530885
cu,14,0.0698533080530885
gpu,14,0.0698533080530885
gamma,14,0.0698533080530885
idx,14,0.0698533080530885
resized,14,0.0698533080530885
strides,14,0.0698533080530885
fx,14,0.0698533080530885
fy,14,0.0698533080530885
q,14,0.0698533080530885
xi,14,0.0698533080530885
yi,14,0.0698533080530885
number,14,0.0698533080530885
prev,14,0.0698533080530885
no,14,0.0698533080530885
device,14,0.0698533080530885
outd,13,0.0648637860492964
imgs,13,0.0648637860492964
std,13,0.0648637860492964
distance,13,0.0648637860492964
unmatched,13,0.0648637860492964
lr,13,0.0648637860492964
left,12,0.0598742640455044
fps,12,0.0598742640455044
hconcat,12,0.0598742640455044
side,12,0.0598742640455044
dataset,12,0.0598742640455044
padded,12,0.0598742640455044
point,12,0.0598742640455044
rtsp,12,0.0598742640455044
random,12,0.0598742640455044
with,12,0.0598742640455044
