åÍãÂ,èoåªâÒêî,à»â∫ó™
cache,1,of,1,
bitmap,12,of,2,stack,1,transform,8,blur,1,
width,245,of,1,transform,7,execute,33,read,5,p,1,g,9,m,1,binary,7,main,9,edge,2,detect,1,color,48,mix,6,,37,layer,1,picture,1,text,2,create,3,mosaic,2,sharpen,2,blur,4,d,4,grayscale,58,get,33,max,18,min,18,red,8,green,8,blue,8,adaptive,6,threshold,6,mean,8,median,10,image,100,replace,1,filter,16,r,8,b,8,zero,4,fill,8,value,4,spatial,2,thumbnail,1,apply,8,calculate,1,make,2,resize,2,resizer,1,copy,1,assert,1,matches,1,is,3,same,1,similar,2,
height,245,of,1,transform,7,execute,33,read,5,p,1,g,9,m,1,binary,7,main,9,edge,2,detect,1,color,48,mix,6,,37,layer,1,picture,1,text,2,create,3,mosaic,2,sharpen,2,blur,4,d,4,grayscale,58,get,33,max,18,min,18,red,8,green,8,blue,8,adaptive,6,threshold,6,mean,8,median,10,image,100,replace,1,filter,16,r,8,b,8,zero,4,fill,8,value,4,spatial,2,thumbnail,1,apply,8,calculate,1,make,2,resize,2,resizer,1,copy,1,assert,1,matches,1,is,3,same,1,similar,2,
canvas,8,of,1,transform,7,
paint,6,of,1,transform,5,
filter,45,of,1,has,1,swap,1,dimensions,1,filter,9,input,16,contents,15,are,15,not,15,altered,15,,34,width,14,height,14,position,10,constructor,24,crop,8,color,10,cropping,6,enabled,2,disabled,4,exceeds,3,smaller,2,subsequent,1,images,5,cropped,1,correctly,1,uses,3,black,1,fillcolor,2,for,6,non,2,alpha,5,specified,3,no,1,fill,2,image,1,type,1,and,1,output,1,is,1,the,1,same,1,using,3,flip,2,horizontal,1,vertical,1,single,4,array,2,list,3,empty,4,add,7,all,3,multiple,4,get,5,filters,10,where,5,given,2,by,5,varargs,1,added,3,first,1,rotator,1,constant,1,field,1,double,1,float,1,arg,1,check,3,watermark,3,drawn,3,with,2,half,1,opacity,1,insets,1,
scaled,3,of,1,transform,2,
rs,2,rs,1,blur,1,
input,19,rs,1,blur,1,test,13,create,9,thumbnail,9,,9,f,11,i,12,null,3,input,2,file,9,output,2,non,1,existent,1,invalid,1,for,3,to,3,buffered,1,image,3,parameter,1,read,3,correct,3,usage,3,write,2,get,1,param,1,can,2,remove,2,source,2,on,1,failure,1,
output,149,rs,1,blur,5,execute,46,clustering,3,edge,2,detect,1,color,6,mix,6,,88,median,14,filter,22,r,7,g,7,b,10,zero,6,fill,12,value,6,mean,10,sharpen,2,d,4,adaptive,6,threshold,6,max,2,min,2,spatial,2,binary,6,image,28,grayscale,8,test,11,create,7,thumbnail,10,f,10,i,10,null,3,input,4,file,14,output,17,non,2,existent,1,invalid,3,for,2,to,3,of,12,as,13,files,14,iterable,10,rename,2,buffered,4,no,4,format,14,specified,4,url,1,stream,2,images,2,urls,1,streams,1,write,20,parameter,4,read,2,correct,3,usage,3,get,1,param,1,valid,13,set,7,with,3,same,1,extension,5,different,1,has,2,writer,5,cant,1,compress,3,can,2,compression,2,type,5,from,2,m,3,p,3,quality,2,and,2,both,2,default,2,deletable,1,after,1,issue,1,error,1,on,1,closes,1,original,1,preferred,1,name,1,
blur,2,rs,1,blur,1,
w,21,stack,1,blur,1,convert,1,to,2,pixels,1,filter,6,transform,1,hough,1,search,2,line,1,points,1,main,1,create,6,mode,1,convolution,3,gaussian,5,differential,4,second,2,order,2,read,1,p,1,g,1,m,1,binary,1,apply,1,
h,27,stack,1,blur,1,convert,1,to,2,pixels,1,filter,1,transform,1,hough,1,search,2,line,1,points,1,main,1,create,3,mode,1,convolution,3,read,1,p,1,g,1,m,1,binary,1,,11,h,13,s,13,i,7,image,2,get,9,hue,9,v,3,l,3,apply,1,
pix,2,stack,1,blur,1,
wm,2,stack,1,blur,1,
hm,2,stack,1,blur,1,
wh,3,stack,1,blur,1,read,1,p,1,g,1,m,1,binary,1,
