i,510,3.0065436538348167
x,299,1.7626599068560986
y,275,1.6211754996168128
event,270,1.591699581441962
game,243,1.4325296232977658
player,235,1.385368154218004
button,220,1.2969403996934503
state,218,1.28515003242351
tile,199,1.1731415433590755
name,198,1.1672463597241054
map,183,1.078818605199552
current,155,0.9137534634203855
max,148,0.8724871779755939
item,138,0.8135353416258916
level,129,0.7604786889111596
d,127,0.7486883216412191
num,119,0.7015268525614573
e,118,0.6956316689264871
label,118,0.6956316689264871
p,110,0.6484701998467253
screen,104,0.6130990980369039
time,93,0.5482520780522313
value,91,0.5364617107822909
entity,91,0.5364617107822909
width,91,0.5364617107822909
val,90,0.5305665271473206
type,88,0.5187761598773802
is,87,0.5128809762424099
quest,86,0.5069857926074397
mock,84,0.4951954253374993
inventory,83,0.489300241702529
table,81,0.4775098744325886
move,81,0.4775098744325886
sprite,80,0.4716146907976183
hp,79,0.4657195071626481
height,76,0.4480339562577374
enemy,72,0.4244532217178565
observer,72,0.4244532217178565
index,72,0.4244532217178565
u,71,0.4185580380828863
slot,67,0.3949773035430054
id,67,0.3949773035430054
position,63,0.3713965690031244
battle,61,0.359606201733184
anim,61,0.359606201733184
speed,61,0.359606201733184
s,60,0.3537110180982137
config,60,0.3537110180982137
start,60,0.3537110180982137
g,59,0.3478158344632435
logger,57,0.336025467193303
frame,57,0.336025467193303
menu,56,0.3301302835583328
image,54,0.3183399162883923
kingdom,53,0.3124447326534221
stage,53,0.3124447326534221
path,52,0.3065495490184519
bottom,51,0.3006543653834817
turn,51,0.3006543653834817
dt,50,0.2947591817485114
up,50,0.2947591817485114
text,49,0.2888639981135412
labe,49,0.2888639981135412
score,48,0.282968814478571
music,48,0.282968814478571
dialog,47,0.2770736308436007
min,47,0.2770736308436007
a,46,0.2711784472086305
right,46,0.2711784472086305
img,45,0.2652832635736603
l,45,0.2652832635736603
j,45,0.2652832635736603
stat,41,0.2417025290337794
json,41,0.2417025290337794
delta,41,0.2417025290337794
file,41,0.2417025290337794
new,41,0.2417025290337794
butto,40,0.2358073453988091
panel,40,0.2358073453988091
input,40,0.2358073453988091
mouse,40,0.2358073453988091
font,38,0.2240169781288687
preferences,38,0.2240169781288687
scree,38,0.2240169781288687
items,38,0.2240169781288687
bot,38,0.2240169781288687
bar,38,0.2240169781288687
dmg,37,0.2181217944938984
mp,37,0.2181217944938984
pointer,37,0.2181217944938984
object,37,0.2181217944938984
profile,36,0.2122266108589282
m,36,0.2122266108589282
batch,35,0.206331427223958
left,35,0.206331427223958
layer,35,0.206331427223958
my,34,0.2004362435889878
class,34,0.2004362435889878
color,34,0.2004362435889878
pos,34,0.2004362435889878
next,34,0.2004362435889878
buttons,34,0.2004362435889878
shape,34,0.2004362435889878
tabl,33,0.1945410599540175
count,33,0.1945410599540175
top,33,0.1945410599540175
info,32,0.1886458763190473
xp,32,0.1886458763190473
style,32,0.1886458763190473
save,31,0.1827506926840771
manager,31,0.1827506926840771
damage,31,0.1827506926840771
coords,31,0.1827506926840771
background,31,0.1827506926840771
renderer,31,0.1827506926840771
content,31,0.1827506926840771
task,31,0.1827506926840771
c,31,0.1827506926840771
intelligence,30,0.1768555090491068
ghost,30,0.1768555090491068
b,30,0.1768555090491068
to,30,0.1768555090491068
enchant,30,0.1768555090491068
version,30,0.1768555090491068
size,29,0.1709603254141366
active,29,0.1709603254141366
stag,28,0.1650651417791664
tiles,28,0.1650651417791664
playe,28,0.1650651417791664
key,28,0.1650651417791664
end,28,0.1650651417791664
world,28,0.1650651417791664
margin,28,0.1650651417791664
texture,28,0.1650651417791664
bonus,28,0.1650651417791664
show,28,0.1650651417791664
default,28,0.1650651417791664
increase,27,0.1591699581441961
target,27,0.1591699581441961
scroll,26,0.1532747745092259
imag,26,0.1532747745092259
in,26,0.1532747745092259
actor,26,0.1532747745092259
timer,25,0.1473795908742557
ma,25,0.1473795908742557
sprites,25,0.1473795908742557
full,25,0.1473795908742557
prev,24,0.1414844072392855
seed,24,0.1414844072392855
mgr,24,0.1414844072392855
gold,24,0.1414844072392855
option,24,0.1414844072392855
select,24,0.1414844072392855
camera,24,0.1414844072392855
stats,24,0.1414844072392855
transition,24,0.1414844072392855
message,24,0.1414844072392855
h,24,0.1414844072392855
dead,24,0.1414844072392855
animation,24,0.1414844072392855
neighbor,24,0.1414844072392855
character,24,0.1414844072392855
rendere,23,0.1355892236043152
previous,23,0.1355892236043152
conversation,23,0.1355892236043152
density,23,0.1355892236043152
status,22,0.129694039969345
smove,22,0.129694039969345
px,22,0.129694039969345
dependency,22,0.129694039969345
init,22,0.129694039969345
shield,22,0.129694039969345
title,21,0.1237988563343748
down,21,0.1237988563343748
positio,21,0.1237988563343748
row,21,0.1237988563343748
pref,21,0.1237988563343748
moves,21,0.1237988563343748
auto,21,0.1237988563343748
set,21,0.1237988563343748
strength,21,0.1237988563343748
ball,21,0.1237988563343748
skin,21,0.1237988563343748
desc,21,0.1237988563343748
source,20,0.1179036726994045
t,20,0.1179036726994045
inde,20,0.1179036726994045
block,20,0.1179036726994045
icon,20,0.1179036726994045
main,20,0.1179036726994045
r,20,0.1179036726994045
nam,20,0.1179036726994045
typ,20,0.1179036726994045
list,20,0.1179036726994045
units,20,0.1179036726994045
n,19,0.1120084890644343
back,19,0.1120084890644343
render,19,0.1120084890644343
energy,19,0.1120084890644343
held,19,0.1120084890644343
bus,19,0.1120084890644343
crash,19,0.1120084890644343
base,18,0.1061133054294641
scenario,18,0.1061133054294641
field,18,0.1061133054294641
delay,18,0.1061133054294641
exit,18,0.1061133054294641
