player,19,8.878504672897195
i,18,8.411214953271028
j,18,8.411214953271028
name,17,7.943925233644859
board,12,5.607476635514018
piece,11,5.14018691588785
second,9,4.205607476635514
first,9,4.205607476635514
input,6,2.803738317757009
col,6,2.803738317757009
row,6,2.803738317757009
file,5,2.336448598130841
r,4,1.8691588785046729
directions,4,1.8691588785046729
opponent,4,1.8691588785046729
black,4,1.8691588785046729
flip,4,1.8691588785046729
search,4,1.8691588785046729
current,4,1.8691588785046729
format,3,1.4018691588785046
init,3,1.4018691588785046
white,3,1.4018691588785046
playe,3,1.4018691588785046
count,3,1.4018691588785046
menu,2,0.9345794392523364
game,2,0.9345794392523364
result,2,0.9345794392523364
piec,2,0.9345794392523364
to,2,0.9345794392523364
unplayable,2,0.9345794392523364
boardsize,2,0.9345794392523364
c,2,0.9345794392523364
command,2,0.9345794392523364
color,2,0.9345794392523364
l,2,0.9345794392523364
s,2,0.9345794392523364
sc,2,0.9345794392523364
empty,2,0.9345794392523364
pos,1,0.4672897196261681
direction,1,0.4672897196261681
d,1,0.4672897196261681
boar,1,0.4672897196261681
args,1,0.4672897196261681
nam,1,0.4672897196261681
pieces,1,0.4672897196261681

