get,5,7.352941176470589
player,5,7.352941176470589
set,5,7.352941176470589
play,4,5.88235294117647
piece,4,5.88235294117647
is,3,4.411764705882353
places,3,4.411764705882353
board,3,4.411764705882353
game,3,4.411764705882353
remaining,3,4.411764705882353
first,2,2.941176470588235
place,2,2.941176470588235
can,2,2.941176470588235
name,2,2.941176470588235
show,2,2.941176470588235
second,2,2.941176470588235
main,1,1.4705882352941175
menu,1,1.4705882352941175
end,1,1.4705882352941175
start,1,1.4705882352941175
winner,1,1.4705882352941175
valid,1,1.4705882352941175
opponent,1,1.4705882352941175
initialize,1,1.4705882352941175
current,1,1.4705882352941175
change,1,1.4705882352941175
make,1,1.4705882352941175
allowed,1,1.4705882352941175
no,1,1.4705882352941175
turn,1,1.4705882352941175
take,1,1.4705882352941175
save,1,1.4705882352941175
load,1,1.4705882352941175
manage,1,1.4705882352941175

